age,male,time_seconds,year
28,1,9874,2017
26,1,9874,2017
41,1,9874,2017
37,1,9875,2017
39,1,9879,2017
42,1,9879,2017
32,1,9884,2017
53,1,9890,2017
56,1,9892,2017
31,1,9892,2017
36,1,9893,2017
34,1,9895,2017
29,1,9896,2017
23,1,9900,2017
36,1,9900,2017
21,1,9903,2017
31,1,9905,2017
52,1,9910,2017
42,1,9911,2017
35,1,9912,2017
37,1,9914,2017
39,1,9916,2017
29,1,9921,2017
32,1,9922,2017
29,1,9922,2017
35,1,9922,2017
47,1,9922,2017
34,1,9924,2017
32,1,9924,2017
30,1,9925,2017
30,1,9927,2017
47,1,9927,2017
31,1,9931,2017
44,1,9933,2017
47,1,9934,2017
26,1,9935,2017
43,1,9935,2017
35,1,9935,2017
32,1,9937,2017
46,1,9938,2017
41,0,9939,2017
27,1,9940,2017
39,1,9943,2017
44,1,9943,2017
32,1,9944,2017
28,1,9944,2017
30,1,9944,2017
39,1,9945,2017
33,0,9946,2017
44,1,9947,2017
40,1,9949,2017
32,1,9952,2017
56,1,9953,2017
24,1,9954,2017
26,1,9955,2017
26,1,9958,2017
43,1,9959,2017
31,1,9960,2017
31,1,9961,2017
28,1,9965,2017
38,1,9969,2017
40,1,9971,2017
41,1,9973,2017
34,0,9974,2017
20,1,9974,2017
33,1,9975,2017
46,1,9976,2017
43,1,9979,2017
46,1,9980,2017
33,1,9980,2017
21,1,9981,2017
32,1,9981,2017
48,1,9982,2017
44,1,9982,2017
42,1,9982,2017
28,1,9983,2017
53,1,9985,2017
41,1,9985,2017
29,1,9987,2017
32,1,9988,2017
24,1,9991,2017
35,1,9992,2017
26,1,9993,2017
39,1,9995,2017
35,1,9995,2017
25,1,9999,2017
24,1,9999,2017
22,1,10000,2017
22,1,10004,2017
36,1,10007,2017
32,1,10008,2017
23,1,10009,2017
27,1,10010,2017
20,1,10010,2017
33,1,10012,2017
29,1,10013,2017
26,1,10013,2017
24,1,10016,2017
29,1,10016,2017
40,1,10019,2017
34,0,10020,2017
33,1,10022,2017
42,1,10023,2017
33,1,10023,2017
33,1,10023,2017
38,1,10026,2017
28,1,10026,2017
36,1,10026,2017
36,1,10027,2017
32,1,10028,2017
33,1,10034,2017
33,1,10035,2017
27,1,10036,2017
27,1,10038,2017
29,1,10038,2017
27,1,10038,2017
34,1,10041,2017
50,1,10042,2017
43,1,10042,2017
23,1,10043,2017
26,1,10044,2017
28,1,10046,2017
26,1,10046,2017
26,1,10047,2017
22,1,10048,2017
41,1,10048,2017
37,1,10048,2017
34,1,10050,2017
38,1,10050,2017
37,1,10051,2017
25,0,10051,2017
28,1,10052,2017
26,1,10053,2017
40,1,10053,2017
27,1,10055,2017
36,1,10056,2017
21,1,10056,2017
30,0,10057,2017
28,1,10059,2017
43,1,10060,2017
28,1,10061,2017
26,1,10061,2017
27,1,10062,2017
30,1,10062,2017
32,1,10063,2017
36,1,10064,2017
31,1,10064,2017
36,1,10068,2017
27,1,10070,2017
28,1,10071,2017
28,0,10074,2017
39,1,10076,2017
34,1,10077,2017
19,1,10077,2017
40,1,10079,2017
39,1,10079,2017
40,1,10079,2017
44,1,10081,2017
31,1,10083,2017
32,1,10083,2017
41,1,10086,2017
26,0,10086,2017
28,1,10093,2017
34,1,10095,2017
29,1,10097,2017
47,1,10098,2017
29,1,10100,2017
42,1,10105,2017
53,1,10105,2017
32,1,10107,2017
27,1,10108,2017
34,1,10109,2017
35,1,10112,2017
52,1,10112,2017
33,1,10113,2017
22,1,10114,2017
27,1,10114,2017
32,1,10115,2017
40,1,10116,2017
31,1,10117,2017
24,1,10118,2017
47,1,10121,2017
45,1,10121,2017
26,0,10122,2017
39,1,10123,2017
30,1,10125,2017
33,1,10127,2017
45,1,10127,2017
33,1,10128,2017
34,0,10128,2017
31,1,10129,2017
28,1,10130,2017
32,1,10131,2017
33,1,10133,2017
27,1,10133,2017
35,1,10136,2017
26,1,10137,2017
27,1,10138,2017
31,1,10139,2017
38,1,10139,2017
40,1,10140,2017
28,1,10142,2017
20,1,10142,2017
48,1,10142,2017
29,1,10144,2017
25,1,10145,2017
30,1,10148,2017
26,1,10149,2017
45,1,10150,2017
27,1,10150,2017
47,1,10154,2017
37,1,10155,2017
27,1,10157,2017
22,1,10157,2017
50,1,10157,2017
46,1,10157,2017
35,1,10161,2017
30,1,10161,2017
28,1,10161,2017
34,1,10164,2017
38,1,10164,2017
35,1,10164,2017
44,1,10164,2017
26,1,10166,2017
31,1,10167,2017
32,1,10167,2017
37,1,10168,2017
40,1,10168,2017
23,1,10169,2017
32,1,10170,2017
34,1,10171,2017
30,1,10171,2017
21,1,10173,2017
24,1,10173,2017
30,0,10174,2017
35,1,10175,2017
23,1,10176,2017
29,1,10176,2017
27,1,10177,2017
24,1,10178,2017
24,1,10178,2017
26,1,10178,2017
30,1,10179,2017
35,1,10179,2017
38,1,10180,2017
55,1,10180,2017
30,1,10180,2017
39,1,10182,2017
35,1,10182,2017
24,1,10182,2017
29,1,10182,2017
35,1,10183,2017
50,1,10184,2017
27,1,10184,2017
37,1,10185,2017
35,1,10187,2017
49,1,10188,2017
36,1,10190,2017
28,1,10190,2017
25,1,10191,2017
26,1,10192,2017
53,1,10194,2017
29,1,10196,2017
29,1,10197,2017
43,1,10197,2017
39,1,10200,2017
43,1,10200,2017
33,1,10200,2017
30,1,10201,2017
32,1,10202,2017
32,1,10204,2017
36,1,10204,2017
34,1,10205,2017
33,1,10206,2017
41,1,10206,2017
41,1,10206,2017
26,1,10206,2017
29,1,10207,2017
45,1,10208,2017
27,0,10211,2017
36,1,10212,2017
41,1,10212,2017
33,1,10215,2017
23,1,10219,2017
33,1,10220,2017
29,1,10221,2017
30,0,10223,2017
26,1,10223,2017
37,1,10224,2017
49,1,10226,2017
43,1,10229,2017
38,1,10230,2017
47,1,10232,2017
22,1,10233,2017
24,1,10234,2017
31,1,10236,2017
44,1,10237,2017
50,1,10239,2017
27,1,10241,2017
36,1,10241,2017
40,1,10243,2017
35,1,10243,2017
36,1,10244,2017
25,1,10244,2017
35,1,10245,2017
23,1,10245,2017
24,1,10246,2017
36,1,10247,2017
33,1,10247,2017
42,1,10248,2017
32,1,10248,2017
38,1,10249,2017
39,1,10250,2017
26,1,10250,2017
28,1,10253,2017
34,1,10256,2017
41,1,10256,2017
36,1,10256,2017
27,1,10257,2017
33,1,10258,2017
38,1,10259,2017
37,1,10260,2017
41,1,10261,2017
40,1,10262,2017
31,1,10263,2017
45,1,10265,2017
26,1,10265,2017
28,1,10265,2017
31,1,10270,2017
39,1,10270,2017
57,1,10271,2017
39,1,10274,2017
32,1,10275,2017
25,1,10276,2017
30,1,10277,2017
35,1,10277,2017
32,1,10278,2017
36,1,10278,2017
26,1,10279,2017
25,1,10279,2017
31,1,10280,2017
22,1,10283,2017
29,1,10285,2017
38,1,10286,2017
25,1,10286,2017
31,1,10288,2017
42,1,10290,2017
34,1,10291,2017
37,1,10293,2017
46,1,10294,2017
41,1,10295,2017
43,1,10295,2017
31,1,10298,2017
38,1,10299,2017
29,1,10300,2017
26,1,10300,2017
50,1,10301,2017
28,1,10303,2017
37,1,10304,2017
34,1,10304,2017
38,1,10305,2017
26,0,10306,2017
47,1,10306,2017
28,1,10306,2017
38,1,10308,2017
36,1,10308,2017
41,1,10309,2017
34,1,10310,2017
44,1,10310,2017
33,1,10312,2017
28,1,10313,2017
24,1,10314,2017
30,1,10315,2017
30,1,10317,2017
46,1,10317,2017
27,1,10318,2017
37,1,10320,2017
27,1,10320,2017
27,1,10321,2017
28,1,10322,2017
34,1,10322,2017
32,1,10322,2017
37,1,10324,2017
25,1,10324,2017
25,1,10325,2017
30,1,10327,2017
49,1,10328,2017
59,1,10329,2017
26,1,10330,2017
25,0,10331,2017
39,1,10333,2017
31,1,10333,2017
35,1,10334,2017
43,1,10336,2017
32,1,10336,2017
34,1,10337,2017
26,1,10337,2017
37,1,10338,2017
36,1,10339,2017
45,1,10339,2017
26,0,10340,2017
28,1,10343,2017
42,1,10347,2017
28,1,10347,2017
26,1,10348,2017
46,1,10348,2017
35,1,10349,2017
24,1,10350,2017
47,1,10350,2017
35,1,10351,2017
34,1,10352,2017
44,1,10352,2017
41,1,10352,2017
35,1,10353,2017
30,1,10353,2017
29,1,10353,2017
46,1,10353,2017
35,1,10354,2017
41,1,10355,2017
40,1,10355,2017
39,1,10355,2017
28,1,10356,2017
48,1,10358,2017
47,1,10358,2017
27,1,10364,2017
26,1,10365,2017
28,1,10366,2017
37,1,10367,2017
39,1,10367,2017
47,1,10367,2017
36,1,10369,2017
42,1,10370,2017
23,1,10371,2017
39,1,10371,2017
31,1,10371,2017
28,1,10371,2017
30,0,10372,2017
26,1,10373,2017
27,1,10373,2017
25,1,10374,2017
30,1,10374,2017
51,1,10375,2017
33,1,10376,2017
37,1,10376,2017
33,1,10377,2017
24,1,10377,2017
28,1,10377,2017
47,1,10378,2017
24,1,10379,2017
28,1,10380,2017
22,1,10381,2017
24,1,10384,2017
27,0,10384,2017
34,1,10384,2017
26,1,10384,2017
36,1,10384,2017
30,1,10384,2017
31,1,10385,2017
44,1,10385,2017
35,1,10386,2017
51,1,10388,2017
29,0,10388,2017
33,1,10391,2017
36,1,10392,2017
39,1,10393,2017
40,1,10394,2017
40,1,10394,2017
34,1,10397,2017
26,1,10398,2017
21,1,10400,2017
33,1,10401,2017
36,1,10403,2017
45,1,10403,2017
33,1,10406,2017
30,1,10409,2017
39,1,10409,2017
28,1,10409,2017
36,1,10410,2017
33,1,10410,2017
33,1,10411,2017
29,1,10411,2017
36,1,10411,2017
45,1,10412,2017
42,1,10414,2017
28,1,10414,2017
27,1,10415,2017
35,1,10415,2017
29,1,10415,2017
39,1,10415,2017
36,1,10418,2017
33,1,10418,2017
40,0,10421,2017
33,1,10421,2017
30,1,10422,2017
38,1,10423,2017
30,1,10423,2017
33,1,10425,2017
31,1,10426,2017
50,1,10426,2017
49,1,10426,2017
48,1,10428,2017
28,1,10429,2017
21,1,10429,2017
51,1,10433,2017
49,1,10433,2017
36,1,10434,2017
45,1,10434,2017
32,1,10436,2017
26,1,10437,2017
33,1,10438,2017
44,1,10439,2017
41,1,10439,2017
32,1,10440,2017
31,1,10440,2017
38,1,10442,2017
43,1,10442,2017
24,1,10444,2017
37,1,10444,2017
29,1,10444,2017
35,1,10447,2017
42,1,10447,2017
30,1,10447,2017
36,1,10449,2017
47,1,10451,2017
23,1,10452,2017
31,0,10453,2017
20,1,10454,2017
47,1,10455,2017
35,0,10456,2017
30,1,10457,2017
36,1,10457,2017
48,1,10457,2017
36,1,10458,2017
28,1,10458,2017
32,1,10459,2017
39,1,10460,2017
43,1,10460,2017
50,1,10461,2017
38,1,10462,2017
31,1,10462,2017
36,1,10462,2017
50,1,10462,2017
25,1,10465,2017
43,1,10465,2017
31,1,10465,2017
52,1,10467,2017
36,1,10467,2017
55,1,10469,2017
52,1,10469,2017
35,1,10472,2017
29,1,10473,2017
32,1,10474,2017
25,1,10475,2017
25,1,10477,2017
29,1,10477,2017
31,1,10478,2017
38,1,10478,2017
36,1,10479,2017
24,1,10480,2017
32,1,10481,2017
50,1,10483,2017
40,1,10484,2017
29,1,10485,2017
30,1,10486,2017
48,1,10486,2017
40,1,10488,2017
31,1,10488,2017
30,1,10489,2017
37,1,10490,2017
26,0,10490,2017
24,1,10490,2017
39,1,10491,2017
25,1,10491,2017
37,1,10491,2017
35,1,10492,2017
46,1,10493,2017
31,1,10494,2017
32,1,10496,2017
41,1,10496,2017
37,1,10496,2017
31,1,10496,2017
25,1,10497,2017
40,1,10498,2017
28,1,10498,2017
50,1,10500,2017
48,1,10500,2017
30,1,10500,2017
29,0,10501,2017
35,1,10502,2017
29,1,10503,2017
33,1,10503,2017
36,1,10505,2017
39,1,10506,2017
29,1,10506,2017
39,1,10507,2017
27,1,10507,2017
33,1,10507,2017
25,1,10507,2017
26,1,10508,2017
35,1,10510,2017
40,1,10510,2017
43,1,10510,2017
38,1,10511,2017
29,1,10511,2017
24,1,10511,2017
48,1,10512,2017
23,1,10512,2017
30,1,10512,2017
37,1,10513,2017
38,1,10514,2017
25,1,10514,2017
29,1,10516,2017
26,1,10517,2017
34,1,10518,2017
30,1,10518,2017
33,1,10519,2017
28,1,10520,2017
27,1,10521,2017
31,1,10521,2017
30,1,10522,2017
22,1,10522,2017
42,1,10523,2017
25,1,10524,2017
35,1,10524,2017
39,1,10524,2017
33,0,10526,2017
42,0,10528,2017
31,1,10529,2017
26,1,10530,2017
28,1,10530,2017
37,1,10534,2017
44,1,10534,2017
29,1,10534,2017
40,1,10534,2017
43,1,10536,2017
33,1,10536,2017
44,1,10537,2017
39,1,10538,2017
38,1,10539,2017
30,1,10539,2017
29,1,10539,2017
38,1,10540,2017
45,1,10540,2017
31,1,10540,2017
32,1,10541,2017
30,1,10542,2017
29,1,10544,2017
25,1,10547,2017
32,1,10548,2017
22,1,10548,2017
35,1,10549,2017
41,1,10551,2017
45,1,10552,2017
39,1,10552,2017
38,0,10555,2017
29,0,10556,2017
33,1,10556,2017
28,1,10556,2017
32,1,10556,2017
45,1,10557,2017
26,1,10557,2017
42,1,10557,2017
40,1,10558,2017
32,1,10559,2017
27,0,10559,2017
30,1,10560,2017
36,1,10560,2017
34,1,10561,2017
37,1,10561,2017
44,1,10562,2017
50,1,10563,2017
46,1,10563,2017
34,1,10563,2017
52,1,10563,2017
25,1,10564,2017
41,1,10564,2017
23,1,10565,2017
31,1,10565,2017
38,1,10566,2017
43,1,10566,2017
40,1,10566,2017
35,1,10567,2017
35,1,10568,2017
26,1,10568,2017
33,0,10569,2017
24,1,10569,2017
25,1,10571,2017
38,1,10572,2017
28,1,10574,2017
40,1,10575,2017
40,1,10575,2017
43,1,10576,2017
36,1,10577,2017
36,1,10577,2017
32,1,10578,2017
36,1,10578,2017
27,1,10578,2017
32,1,10578,2017
46,1,10579,2017
33,1,10579,2017
34,1,10579,2017
45,1,10580,2017
52,1,10580,2017
20,1,10580,2017
32,1,10581,2017
27,1,10582,2017
27,1,10582,2017
42,1,10584,2017
29,1,10584,2017
35,1,10584,2017
36,1,10584,2017
31,1,10585,2017
28,0,10586,2017
37,1,10587,2017
43,1,10588,2017
42,1,10591,2017
45,1,10591,2017
35,1,10592,2017
47,1,10592,2017
47,0,10592,2017
33,1,10593,2017
35,1,10595,2017
23,1,10595,2017
38,1,10595,2017
33,1,10595,2017
33,1,10596,2017
39,1,10597,2017
36,1,10597,2017
26,1,10598,2017
27,1,10599,2017
40,1,10600,2017
33,0,10600,2017
26,1,10601,2017
25,1,10601,2017
25,1,10601,2017
20,1,10601,2017
32,1,10601,2017
42,0,10601,2017
35,1,10602,2017
33,1,10602,2017
39,1,10603,2017
35,1,10605,2017
46,1,10605,2017
39,1,10607,2017
27,1,10608,2017
29,1,10608,2017
24,1,10610,2017
29,1,10610,2017
32,1,10610,2017
36,1,10610,2017
41,1,10611,2017
31,1,10613,2017
29,0,10614,2017
42,1,10615,2017
37,1,10616,2017
23,1,10617,2017
26,0,10618,2017
36,1,10619,2017
33,1,10620,2017
41,1,10621,2017
35,1,10621,2017
39,1,10621,2017
32,1,10622,2017
37,0,10622,2017
33,1,10622,2017
30,1,10624,2017
27,1,10625,2017
30,1,10626,2017
46,1,10627,2017
35,1,10627,2017
41,1,10628,2017
42,1,10629,2017
32,1,10629,2017
35,1,10629,2017
42,1,10630,2017
30,1,10631,2017
28,1,10631,2017
28,0,10631,2017
23,1,10632,2017
39,1,10632,2017
30,1,10632,2017
32,1,10633,2017
22,1,10633,2017
44,1,10633,2017
29,1,10634,2017
31,0,10636,2017
47,1,10636,2017
33,0,10637,2017
31,1,10637,2017
35,1,10637,2017
44,1,10637,2017
52,1,10638,2017
26,1,10639,2017
43,1,10640,2017
26,1,10641,2017
39,1,10641,2017
22,1,10643,2017
24,1,10643,2017
34,1,10643,2017
47,1,10644,2017
35,1,10645,2017
26,1,10646,2017
23,0,10646,2017
32,1,10647,2017
25,1,10647,2017
33,0,10649,2017
31,1,10649,2017
40,1,10650,2017
33,1,10651,2017
40,1,10651,2017
30,1,10651,2017
23,1,10652,2017
29,1,10652,2017
42,1,10653,2017
45,1,10653,2017
39,0,10654,2017
36,1,10654,2017
41,1,10657,2017
47,1,10658,2017
33,1,10659,2017
22,1,10659,2017
43,1,10659,2017
25,1,10659,2017
35,1,10659,2017
27,0,10659,2017
40,1,10660,2017
28,1,10660,2017
35,1,10661,2017
26,1,10661,2017
26,0,10661,2017
21,1,10661,2017
46,1,10662,2017
36,1,10662,2017
27,1,10663,2017
34,1,10663,2017
25,1,10663,2017
46,1,10665,2017
45,1,10666,2017
20,1,10666,2017
26,0,10667,2017
39,1,10667,2017
34,1,10667,2017
36,1,10668,2017
29,0,10668,2017
42,1,10669,2017
36,1,10669,2017
29,0,10669,2017
31,1,10670,2017
28,1,10671,2017
44,1,10671,2017
29,1,10671,2017
22,1,10672,2017
32,1,10672,2017
35,1,10672,2017
38,1,10672,2017
31,1,10672,2017
33,1,10673,2017
42,1,10673,2017
29,1,10673,2017
47,1,10674,2017
28,1,10674,2017
52,1,10675,2017
50,1,10675,2017
34,1,10675,2017
35,1,10675,2017
41,1,10675,2017
31,1,10676,2017
29,1,10677,2017
58,1,10678,2017
54,1,10678,2017
38,1,10679,2017
43,1,10679,2017
31,1,10680,2017
23,1,10680,2017
29,1,10681,2017
26,0,10682,2017
34,1,10682,2017
29,1,10682,2017
30,1,10683,2017
27,1,10684,2017
29,1,10685,2017
33,1,10687,2017
25,1,10687,2017
40,1,10688,2017
28,1,10688,2017
50,0,10688,2017
41,1,10689,2017
38,1,10689,2017
43,1,10689,2017
32,1,10689,2017
37,1,10690,2017
56,1,10691,2017
41,1,10691,2017
27,1,10692,2017
27,1,10692,2017
35,1,10693,2017
25,1,10693,2017
37,1,10693,2017
28,1,10694,2017
37,1,10694,2017
25,1,10694,2017
33,1,10694,2017
29,1,10694,2017
51,1,10695,2017
50,1,10695,2017
33,1,10695,2017
37,1,10695,2017
47,1,10696,2017
50,1,10696,2017
24,1,10696,2017
46,1,10697,2017
51,1,10697,2017
37,1,10697,2017
28,1,10698,2017
39,1,10699,2017
33,1,10700,2017
33,1,10701,2017
39,1,10702,2017
28,1,10703,2017
60,1,10703,2017
26,0,10706,2017
31,1,10707,2017
34,1,10707,2017
35,1,10708,2017
28,1,10708,2017
29,1,10709,2017
40,1,10709,2017
36,1,10710,2017
32,1,10711,2017
47,1,10711,2017
26,1,10711,2017
26,1,10713,2017
31,1,10713,2017
30,1,10713,2017
34,1,10714,2017
27,1,10714,2017
34,1,10715,2017
31,1,10715,2017
24,1,10715,2017
29,1,10715,2017
45,1,10716,2017
27,1,10716,2017
31,1,10716,2017
35,1,10717,2017
40,1,10717,2017
40,1,10717,2017
36,1,10717,2017
38,1,10718,2017
30,1,10719,2017
28,0,10719,2017
35,1,10719,2017
28,1,10720,2017
49,1,10720,2017
37,1,10720,2017
40,1,10721,2017
24,1,10721,2017
51,1,10721,2017
26,0,10722,2017
33,1,10723,2017
33,1,10723,2017
37,1,10723,2017
38,1,10723,2017
34,1,10724,2017
31,1,10724,2017
41,1,10725,2017
47,1,10725,2017
34,1,10725,2017
27,0,10726,2017
38,1,10726,2017
44,1,10727,2017
52,1,10727,2017
32,1,10727,2017
47,1,10728,2017
35,1,10729,2017
36,1,10729,2017
26,1,10729,2017
38,1,10729,2017
44,1,10729,2017
37,0,10730,2017
30,1,10731,2017
41,1,10731,2017
31,1,10731,2017
25,1,10732,2017
47,1,10733,2017
31,0,10734,2017
36,1,10734,2017
24,0,10734,2017
33,1,10735,2017
49,1,10735,2017
38,1,10735,2017
33,1,10736,2017
46,1,10736,2017
22,1,10736,2017
27,1,10736,2017
26,1,10737,2017
39,1,10737,2017
34,1,10737,2017
41,1,10737,2017
23,1,10737,2017
40,1,10737,2017
28,1,10737,2017
26,1,10738,2017
30,1,10738,2017
42,1,10739,2017
44,1,10739,2017
36,1,10739,2017
30,0,10740,2017
23,1,10741,2017
36,1,10741,2017
35,1,10741,2017
31,1,10741,2017
51,1,10741,2017
33,1,10741,2017
44,1,10742,2017
44,1,10742,2017
35,1,10742,2017
41,1,10742,2017
28,1,10743,2017
29,1,10744,2017
37,1,10744,2017
34,1,10745,2017
37,1,10745,2017
42,1,10745,2017
44,1,10746,2017
51,1,10746,2017
50,1,10746,2017
35,1,10747,2017
30,0,10747,2017
40,1,10747,2017
40,1,10747,2017
46,1,10748,2017
27,1,10748,2017
37,1,10748,2017
56,1,10749,2017
36,1,10750,2017
33,1,10750,2017
51,1,10750,2017
26,1,10751,2017
44,1,10751,2017
45,1,10751,2017
53,1,10752,2017
46,1,10753,2017
55,1,10753,2017
20,1,10753,2017
51,1,10754,2017
27,1,10755,2017
43,1,10755,2017
43,1,10755,2017
26,1,10756,2017
27,0,10757,2017
29,1,10757,2017
31,1,10757,2017
31,1,10758,2017
34,1,10759,2017
42,0,10759,2017
33,1,10760,2017
46,1,10760,2017
39,0,10763,2017
45,1,10763,2017
30,1,10763,2017
24,1,10763,2017
38,1,10764,2017
26,1,10764,2017
34,1,10764,2017
29,1,10764,2017
25,1,10764,2017
28,1,10766,2017
38,1,10766,2017
41,1,10766,2017
39,1,10767,2017
33,1,10767,2017
39,1,10767,2017
25,1,10768,2017
29,1,10769,2017
28,1,10769,2017
56,1,10771,2017
30,1,10771,2017
33,1,10772,2017
