time,age,gender,year
02:06:16,25-29,Men,2004
02:07:44,25-29,Men,2004
02:07:50,30-34,Men,2004
02:08:27,30-34,Men,2004
02:08:44,30-34,Men,2004
02:08:48,25-29,Men,2004
02:09:21,25-29,Men,2004
02:13:08,25-29,Men,2004
02:13:17,25-29,Men,2004
03:14:10,35-39,Men,2004
02:13:20,35-39,Men,2004
02:13:22,25-29,Men,2004
02:14:23,25-29,Men,2004
02:15:35,25-29,Men,2004
02:16:09,20-24,Men,2004
02:17:28,25-29,Men,2004
02:18:40,35-39,Men,2004
02:18:49,20-24,Men,2004
02:19:27,25-29,Men,2004
02:19:57,25-29,Men,2004
02:21:37,25-29,Men,2004
02:22:23,30-34,Men,2004
02:22:46,25-29,Men,2004
02:22:53,25-29,Men,2004
02:23:22,25-29,Men,2004
02:23:32,20-24,Men,2004
02:24:01,30-34,Men,2004
02:24:04,30-34,Men,2004
02:24:26,20-24,Men,2004
02:24:54,25-29,Men,2004
02:25:46,30-34,Men,2004
02:26:46,30-34,Men,2004
02:26:52,25-29,Men,2004
02:26:56,20-24,Men,2004
02:27:25,25-29,Men,2004
02:28:38,30-34,Men,2004
02:28:53,35-39,Men,2004
02:29:01,25-29,Men,2004
02:29:30,45-49,Men,2004
02:29:42,25-29,Men,2004
02:29:54,35-39,Men,2004
02:30:01,30-34,Men,2004
02:30:27,25-29,Men,2004
02:30:46,30-34,Men,2004
02:30:46,25-29,Men,2004
02:30:48,25-29,Men,2004
02:30:49,25-29,Men,2004
02:31:08,40-44,Men,2004
02:31:17,45-49,Men,2004
02:31:34,20-24,Men,2004
02:31:52,30-34,Men,2004
02:31:59,25-29,Men,2004
02:32:22,20-24,Men,2004
02:32:34,40-44,Men,2004
02:32:39,35-39,Men,2004
02:32:44,35-39,Men,2004
02:32:54,25-29,Men,2004
02:32:59,35-39,Men,2004
02:33:00,35-39,Men,2004
02:33:05,35-39,Men,2004
02:33:27,45-49,Men,2004
02:33:29,30-34,Men,2004
02:33:51,25-29,Men,2004
02:33:59,20-24,Men,2004
02:34:08,35-39,Men,2004
02:34:18,20-24,Men,2004
02:34:40,40-44,Men,2004
02:34:44,45-49,Men,2004
02:34:54,25-29,Men,2004
02:35:06,40-44,Men,2004
02:35:12,25-29,Men,2004
02:35:16,40-44,Men,2004
02:35:19,40-44,Men,2004
02:35:19,20-24,Men,2004
02:35:25,30-34,Men,2004
02:35:34,25-29,Men,2004
02:35:46,30-34,Men,2004
02:35:50,25-29,Men,2004
02:35:56,25-29,Men,2004
02:36:01,25-29,Men,2004
02:36:04,25-29,Men,2004
02:36:10,25-29,Men,2004
02:36:12,30-34,Men,2004
02:36:16,25-29,Men,2004
02:36:28,20-24,Men,2004
02:36:31,40-44,Men,2004
02:36:36,25-29,Men,2004
02:36:51,20-24,Men,2004
02:37:01,25-29,Men,2004
02:37:03,20-24,Men,2004
02:37:16,20-24,Men,2004
02:37:16,20-24,Men,2004
02:37:20,25-29,Men,2004
02:37:31,25-29,Men,2004
02:37:55,25-29,Men,2004
02:38:01,35-39,Men,2004
02:38:02,25-29,Men,2004
02:38:07,40-44,Men,2004
02:38:16,25-29,Men,2004
02:38:16,35-39,Men,2004
02:38:26,25-29,Men,2004
02:38:40,25-29,Men,2004
02:38:44,25-29,Men,2004
02:38:44,25-29,Men,2004
02:38:45,35-39,Men,2004
02:39:10,20-24,Men,2004
02:39:11,40-44,Men,2004
02:39:12,25-29,Men,2004
02:39:18,25-29,Men,2004
02:39:23,35-39,Men,2004
02:39:23,30-34,Men,2004
02:39:25,20-24,Men,2004
02:39:30,35-39,Men,2004
02:39:43,30-34,Men,2004
02:39:54,20-24,Men,2004
02:39:56,35-39,Men,2004
02:39:59,25-29,Men,2004
02:39:59,25-29,Men,2004
02:40:01,35-39,Men,2004
02:40:22,40-44,Men,2004
02:40:32,30-34,Men,2004
02:40:35,20-24,Men,2004
02:40:36,45-49,Men,2004
02:40:42,25-29,Men,2004
02:40:42,25-29,Men,2004
02:40:44,30-34,Men,2004
02:40:44,35-39,Men,2004
02:41:19,30-34,Men,2004
02:41:32,25-29,Men,2004
02:41:33,45-49,Men,2004
02:41:34,25-29,Men,2004
02:41:53,40-44,Men,2004
02:41:53,25-29,Men,2004
02:41:57,30-34,Men,2004
02:42:03,35-39,Men,2004
02:42:08,35-39,Men,2004
02:42:15,25-29,Men,2004
02:42:15,20-24,Men,2004
02:42:18,50-54,Men,2004
02:42:19,40-44,Men,2004
02:42:20,25-29,Men,2004
02:42:36,40-44,Men,2004
02:42:36,30-34,Men,2004
02:42:38,45-49,Men,2004
02:42:40,35-39,Men,2004
02:42:41,20-24,Men,2004
02:42:44,25-29,Men,2004
02:42:50,25-29,Men,2004
02:42:58,30-34,Men,2004
02:42:59,20-24,Men,2004
02:42:59,20-24,Men,2004
02:43:01,25-29,Men,2004
02:43:04,30-34,Men,2004
02:43:20,30-34,Men,2004
02:43:22,30-34,Men,2004
02:43:24,20-24,Men,2004
02:43:28,30-34,Men,2004
02:43:36,20-24,Men,2004
02:43:37,25-29,Men,2004
02:43:43,35-39,Men,2004
02:43:46,25-29,Men,2004
02:43:48,25-29,Men,2004
02:43:50,35-39,Men,2004
02:43:51,30-34,Men,2004
02:43:59,25-29,Men,2004
02:44:02,30-34,Men,2004
02:44:06,50-54,Men,2004
02:44:20,35-39,Men,2004
02:44:22,25-29,Men,2004
02:44:32,20-24,Men,2004
02:44:33,25-29,Men,2004
02:44:33,20-24,Men,2004
02:44:34,30-34,Men,2004
02:44:37,25-29,Men,2004
02:44:38,20-24,Men,2004
02:44:49,25-29,Men,2004
02:44:52,25-29,Men,2004
02:44:54,45-49,Men,2004
02:44:58,20-24,Men,2004
02:44:58,30-34,Men,2004
02:45:02,45-49,Men,2004
02:45:04,30-34,Men,2004
02:45:14,35-39,Men,2004
02:45:16,20-24,Men,2004
02:45:16,25-29,Men,2004
02:45:17,20-24,Men,2004
02:45:19,35-39,Men,2004
02:45:28,40-44,Men,2004
02:45:34,35-39,Men,2004
02:45:41,30-34,Men,2004
02:45:41,20-24,Men,2004
02:45:52,25-29,Men,2004
02:45:59,30-34,Men,2004
02:46:00,25-29,Men,2004
02:46:06,35-39,Men,2004
02:46:11,30-34,Men,2004
02:46:11,35-39,Men,2004
02:46:14,40-44,Men,2004
02:46:14,40-44,Men,2004
02:46:18,25-29,Men,2004
02:46:25,45-49,Men,2004
02:46:34,25-29,Men,2004
02:46:45,30-34,Men,2004
02:46:47,35-39,Men,2004
02:46:51,45-49,Men,2004
02:46:53,35-39,Men,2004
02:47:02,30-34,Men,2004
02:47:06,30-34,Men,2004
02:47:10,25-29,Men,2004
02:47:15,35-39,Men,2004
02:47:35,40-44,Men,2004
02:47:38,30-34,Men,2004
02:47:38,40-44,Men,2004
02:47:52,40-44,Men,2004
02:47:54,20-24,Men,2004
02:47:56,30-34,Men,2004
02:47:57,40-44,Men,2004
