age,male,time_seconds,year
24,1,7853,2017
35,1,7856,2017
27,1,7892,2017
22,1,7912,2017
35,1,7921,2017
32,1,7959,2017
40,1,7968,2017
28,1,8001,2017
24,1,8038,2017
32,1,8097,2017
42,1,8129,2017
29,1,8319,2017
24,1,8429,2017
31,1,8490,2017
28,1,8556,2017
32,1,8566,2017
26,1,8620,2017
32,1,8631,2017
25,1,8735,2017
36,0,8813,2017
30,1,8831,2017
30,1,8845,2017
36,1,8861,2017
35,0,8874,2017
39,1,8887,2017
34,0,8888,2017
32,1,8897,2017
25,1,8899,2017
26,1,8906,2017
40,1,8922,2017
28,1,8952,2017
38,0,8976,2017
30,0,8979,2017
32,0,8979,2017
30,1,8981,2017
31,0,8981,2017
31,1,8987,2017
31,0,8996,2017
44,1,9000,2017
33,1,9005,2017
26,1,9006,2017
24,1,9026,2017
32,1,9028,2017
27,1,9051,2017
37,1,9063,2017
37,1,9072,2017
32,0,9081,2017
26,1,9084,2017
28,1,9086,2017
31,1,9093,2017
33,1,9099,2017
33,0,9104,2017
31,1,9107,2017
26,1,9111,2017
27,1,9112,2017
43,1,9119,2017
30,0,9121,2017
42,0,9129,2017
53,1,9150,2017
35,1,9166,2017
37,1,9173,2017
32,1,9175,2017
24,1,9185,2017
25,1,9188,2017
45,1,9195,2017
32,1,9198,2017
28,0,9198,2017
45,1,9205,2017
40,1,9224,2017
33,1,9225,2017
37,1,9243,2017
37,0,9250,2017
27,1,9255,2017
29,1,9262,2017
32,1,9263,2017
30,0,9263,2017
39,1,9270,2017
31,1,9278,2017
38,1,9279,2017
36,1,9316,2017
25,1,9316,2017
35,1,9327,2017
30,1,9330,2017
29,1,9341,2017
33,1,9348,2017
35,1,9366,2017
30,1,9383,2017
25,1,9387,2017
22,1,9397,2017
28,1,9397,2017
30,0,9398,2017
35,1,9403,2017
33,1,9405,2017
42,1,9406,2017
33,1,9408,2017
26,1,9409,2017
24,1,9417,2017
32,1,9430,2017
30,1,9435,2017
37,1,9435,2017
28,1,9438,2017
36,0,9442,2017
41,1,9443,2017
42,1,9451,2017
35,0,9453,2017
36,1,9455,2017
32,1,9458,2017
40,1,9461,2017
34,1,9466,2017
35,1,9471,2017
28,1,9471,2017
25,1,9473,2017
36,1,9482,2017
34,1,9485,2017
40,1,9487,2017
23,1,9488,2017
31,1,9491,2017
26,1,9500,2017
26,1,9500,2017
30,1,9513,2017
32,1,9521,2017
33,1,9526,2017
42,1,9530,2017
39,1,9534,2017
40,1,9536,2017
30,0,9541,2017
38,1,9551,2017
32,1,9554,2017
41,1,9560,2017
24,1,9565,2017
23,1,9575,2017
35,1,9579,2017
30,1,9580,2017
28,1,9582,2017
34,1,9588,2017
29,1,9588,2017
34,1,9590,2017
45,1,9597,2017
28,1,9606,2017
40,0,9609,2017
31,1,9612,2017
27,1,9613,2017
37,1,9620,2017
30,1,9628,2017
41,1,9641,2017
32,1,9654,2017
33,1,9655,2017
34,1,9656,2017
38,1,9660,2017
30,1,9669,2017
46,1,9678,2017
41,1,9680,2017
28,1,9681,2017
37,1,9681,2017
37,1,9689,2017
27,1,9690,2017
43,1,9695,2017
38,1,9696,2017
48,1,9700,2017
33,1,9701,2017
32,1,9709,2017
24,1,9709,2017
26,1,9720,2017
32,1,9723,2017
37,1,9725,2017
48,1,9726,2017
43,1,9728,2017
24,1,9729,2017
34,1,9730,2017
45,1,9737,2017
27,1,9740,2017
32,1,9742,2017
28,1,9742,2017
40,1,9750,2017
37,1,9752,2017
37,1,9753,2017
22,1,9756,2017
32,1,9756,2017
31,1,9758,2017
31,1,9759,2017
32,1,9762,2017
32,1,9765,2017
41,1,9769,2017
46,1,9770,2017
35,1,9771,2017
37,0,9772,2017
39,1,9777,2017
33,1,9778,2017
27,1,9780,2017
27,1,9782,2017
36,1,9783,2017
34,1,9786,2017
26,1,9786,2017
39,1,9793,2017
40,1,9801,2017
35,1,9803,2017
42,1,9805,2017
38,1,9809,2017
32,1,9814,2017
25,1,9815,2017
25,1,9818,2017
44,1,9828,2017
37,1,9828,2017
42,1,9830,2017
32,1,9830,2017
51,1,9832,2017
41,1,9834,2017
30,1,9835,2017
30,1,9839,2017
35,1,9840,2017
30,1,9844,2017
43,1,9845,2017
29,1,9848,2017
40,1,9849,2017
36,1,9852,2017
24,1,9858,2017
29,1,9861,2017
31,1,9863,2017
27,1,9864,2017
35,1,9865,2017
26,1,9865,2017
48,1,9866,2017
28,0,9866,2017
47,1,9874,2017
43,1,9876,2017
31,1,9879,2017
37,1,9879,2017
43,1,9882,2017
46,1,9884,2017
34,1,9887,2017
32,0,9888,2017
34,1,9889,2017
30,1,9891,2017
27,1,9891,2017
29,1,9893,2017
32,1,9895,2017
32,1,9895,2017
24,1,9897,2017
43,1,9897,2017
26,1,9902,2017
38,1,9902,2017
40,1,9903,2017
46,1,9903,2017
40,1,9904,2017
49,1,9905,2017
47,1,9905,2017
40,1,9905,2017
44,1,9906,2017
24,1,9908,2017
42,1,9911,2017
49,1,9916,2017
28,1,9918,2017
36,1,9919,2017
46,1,9920,2017
27,0,9920,2017
30,1,9921,2017
32,1,9921,2017
27,1,9923,2017
32,1,9932,2017
34,1,9932,2017
52,1,9932,2017
48,1,9933,2017
31,1,9938,2017
40,1,9941,2017
38,1,9946,2017
26,1,9947,2017
33,1,9949,2017
33,0,9952,2017
20,1,9955,2017
29,1,9963,2017
38,1,9964,2017
36,1,9965,2017
40,1,9970,2017
41,1,9971,2017
37,1,9971,2017
29,1,9972,2017
42,1,9974,2017
41,1,9976,2017
34,1,9980,2017
46,1,9980,2017
32,1,9983,2017
39,1,9985,2017
27,1,9988,2017
25,1,9989,2017
37,1,9990,2017
50,1,9991,2017
38,1,9993,2017
26,1,9994,2017
39,1,9998,2017
33,1,9999,2017
24,1,9999,2017
30,1,10000,2017
29,1,10001,2017
43,1,10001,2017
39,1,10003,2017
30,0,10005,2017
46,1,10006,2017
43,1,10009,2017
27,1,10012,2017
35,1,10013,2017
38,1,10013,2017
29,1,10017,2017
38,1,10023,2017
29,1,10023,2017
47,1,10023,2017
32,1,10024,2017
29,0,10024,2017
36,1,10025,2017
26,1,10028,2017
40,1,10033,2017
32,1,10034,2017
33,1,10037,2017
44,1,10042,2017
34,1,10044,2017
26,1,10044,2017
29,1,10046,2017
41,1,10049,2017
30,0,10050,2017
30,1,10051,2017
32,1,10053,2017
25,0,10055,2017
35,1,10055,2017
31,1,10056,2017
36,1,10056,2017
32,1,10057,2017
38,1,10059,2017
25,1,10059,2017
41,1,10060,2017
33,1,10062,2017
30,1,10062,2017
21,1,10064,2017
46,1,10065,2017
41,1,10066,2017
47,1,10068,2017
43,1,10071,2017
28,1,10076,2017
44,1,10077,2017
33,1,10077,2017
23,1,10080,2017
25,1,10081,2017
32,1,10086,2017
46,1,10086,2017
47,1,10090,2017
26,1,10091,2017
36,1,10094,2017
36,1,10098,2017
38,1,10101,2017
35,1,10101,2017
46,1,10103,2017
27,1,10105,2017
27,1,10109,2017
32,1,10111,2017
30,1,10111,2017
43,1,10113,2017
44,1,10116,2017
35,1,10118,2017
28,1,10120,2017
24,1,10121,2017
24,1,10123,2017
44,1,10127,2017
33,1,10128,2017
35,1,10130,2017
36,1,10133,2017
27,1,10134,2017
24,1,10135,2017
39,1,10135,2017
34,1,10135,2017
40,1,10136,2017
42,1,10137,2017
27,1,10138,2017
27,1,10139,2017
51,1,10139,2017
29,1,10140,2017
26,1,10141,2017
31,1,10147,2017
45,1,10148,2017
31,1,10148,2017
34,1,10148,2017
43,1,10149,2017
29,1,10151,2017
44,1,10156,2017
43,1,10156,2017
34,1,10157,2017
34,1,10158,2017
25,1,10158,2017
40,1,10162,2017
39,1,10165,2017
28,1,10165,2017
31,1,10166,2017
29,1,10166,2017
28,1,10168,2017
33,1,10168,2017
36,1,10171,2017
36,1,10171,2017
34,1,10172,2017
47,1,10175,2017
35,1,10176,2017
35,0,10177,2017
32,1,10179,2017
39,1,10180,2017
28,1,10181,2017
36,1,10181,2017
39,1,10182,2017
45,1,10182,2017
25,1,10182,2017
38,1,10182,2017
41,1,10183,2017
28,0,10184,2017
30,1,10185,2017
45,1,10186,2017
30,1,10186,2017
39,1,10187,2017
27,1,10187,2017
44,1,10191,2017
55,1,10193,2017
46,1,10193,2017
28,1,10195,2017
29,0,10199,2017
35,1,10199,2017
47,1,10201,2017
27,1,10202,2017
35,1,10203,2017
36,1,10203,2017
27,0,10204,2017
37,0,10205,2017
41,1,10205,2017
27,1,10205,2017
42,1,10209,2017
24,1,10210,2017
42,1,10210,2017
33,1,10213,2017
37,1,10218,2017
37,1,10218,2017
30,1,10221,2017
55,1,10222,2017
28,1,10222,2017
33,1,10223,2017
46,1,10225,2017
33,1,10226,2017
51,1,10226,2017
41,1,10230,2017
38,1,10233,2017
40,1,10234,2017
32,1,10234,2017
26,1,10234,2017
47,1,10239,2017
30,1,10239,2017
38,1,10239,2017
25,1,10240,2017
36,1,10241,2017
27,1,10241,2017
26,1,10241,2017
30,1,10242,2017
35,1,10246,2017
31,1,10247,2017
36,1,10248,2017
47,1,10249,2017
39,1,10251,2017
31,1,10251,2017
39,1,10252,2017
27,1,10252,2017
30,1,10253,2017
28,1,10255,2017
44,1,10256,2017
31,1,10257,2017
25,1,10257,2017
46,1,10260,2017
28,1,10260,2017
39,1,10261,2017
46,1,10265,2017
45,1,10265,2017
29,1,10266,2017
44,1,10270,2017
26,0,10271,2017
30,1,10271,2017
49,1,10271,2017
43,1,10272,2017
33,1,10276,2017
48,1,10276,2017
38,1,10279,2017
36,1,10279,2017
34,1,10281,2017
42,1,10283,2017
33,1,10284,2017
36,1,10286,2017
45,1,10287,2017
36,1,10290,2017
40,1,10292,2017
50,1,10293,2017
43,1,10293,2017
26,1,10294,2017
40,1,10297,2017
30,1,10297,2017
62,1,10299,2017
37,1,10300,2017
38,1,10302,2017
23,1,10303,2017
43,1,10306,2017
31,1,10308,2017
32,1,10308,2017
30,1,10309,2017
31,1,10309,2017
39,1,10312,2017
41,1,10318,2017
33,1,10320,2017
28,1,10322,2017
37,1,10325,2017
40,1,10325,2017
24,1,10327,2017
28,1,10327,2017
32,1,10327,2017
24,1,10329,2017
31,1,10330,2017
35,1,10335,2017
33,1,10335,2017
32,1,10337,2017
47,1,10338,2017
41,1,10339,2017
29,1,10340,2017
42,1,10341,2017
35,1,10342,2017
49,1,10343,2017
37,1,10343,2017
34,1,10346,2017
28,1,10347,2017
46,1,10349,2017
36,1,10349,2017
25,1,10351,2017
40,1,10353,2017
26,1,10354,2017
29,1,10356,2017
42,1,10357,2017
35,1,10358,2017
45,1,10363,2017
44,1,10365,2017
50,1,10365,2017
40,1,10366,2017
35,1,10367,2017
37,1,10367,2017
30,1,10369,2017
37,1,10369,2017
31,1,10370,2017
45,1,10372,2017
29,1,10373,2017
36,1,10374,2017
49,1,10376,2017
32,1,10377,2017
40,1,10378,2017
42,1,10380,2017
24,1,10380,2017
39,0,10381,2017
24,0,10382,2017
33,0,10382,2017
29,1,10383,2017
40,1,10385,2017
40,1,10386,2017
26,1,10386,2017
30,1,10387,2017
33,1,10387,2017
36,1,10388,2017
30,1,10388,2017
47,1,10397,2017
32,1,10399,2017
34,1,10399,2017
26,0,10399,2017
29,1,10401,2017
38,1,10401,2017
36,1,10401,2017
42,1,10402,2017
32,1,10403,2017
48,1,10404,2017
26,1,10404,2017
31,1,10405,2017
35,1,10406,2017
36,1,10407,2017
21,1,10412,2017
46,1,10412,2017
28,1,10413,2017
32,1,10413,2017
51,1,10414,2017
41,1,10415,2017
24,1,10417,2017
31,0,10418,2017
47,1,10419,2017
47,1,10420,2017
38,1,10420,2017
27,1,10422,2017
43,1,10423,2017
40,1,10424,2017
32,1,10425,2017
45,1,10425,2017
28,1,10425,2017
44,1,10426,2017
28,1,10427,2017
30,1,10427,2017
35,1,10428,2017
36,1,10428,2017
33,1,10429,2017
32,1,10430,2017
38,1,10430,2017
40,1,10432,2017
40,1,10432,2017
46,1,10434,2017
30,1,10434,2017
30,1,10435,2017
44,1,10436,2017
21,1,10436,2017
38,1,10438,2017
34,1,10439,2017
27,0,10439,2017
45,1,10440,2017
46,1,10442,2017
30,1,10442,2017
53,1,10443,2017
38,1,10446,2017
43,1,10454,2017
36,1,10457,2017
47,1,10458,2017
39,1,10460,2017
39,1,10460,2017
40,1,10460,2017
53,1,10461,2017
53,1,10461,2017
38,1,10462,2017
47,1,10462,2017
43,1,10463,2017
46,1,10463,2017
27,1,10463,2017
50,1,10465,2017
37,1,10466,2017
39,1,10466,2017
40,1,10467,2017
40,1,10467,2017
26,1,10468,2017
40,1,10469,2017
41,1,10469,2017
36,1,10470,2017
29,1,10471,2017
23,1,10472,2017
34,1,10473,2017
33,1,10473,2017
41,1,10474,2017
41,1,10474,2017
30,1,10477,2017
39,1,10477,2017
37,1,10477,2017
31,1,10479,2017
26,1,10480,2017
31,1,10481,2017
34,0,10482,2017
51,1,10482,2017
26,1,10482,2017
30,1,10483,2017
22,1,10483,2017
35,1,10484,2017
40,1,10487,2017
30,1,10488,2017
38,1,10488,2017
30,1,10488,2017
40,1,10489,2017
24,1,10491,2017
40,1,10491,2017
43,1,10491,2017
39,1,10492,2017
22,0,10492,2017
37,1,10493,2017
44,1,10493,2017
32,1,10494,2017
31,1,10497,2017
21,1,10497,2017
36,1,10499,2017
38,1,10499,2017
29,1,10502,2017
36,1,10502,2017
37,1,10502,2017
24,0,10504,2017
54,1,10504,2017
33,1,10506,2017
32,1,10506,2017
46,1,10508,2017
36,1,10508,2017
29,1,10508,2017
28,1,10511,2017
31,1,10511,2017
35,1,10512,2017
40,1,10513,2017
35,1,10514,2017
25,1,10515,2017
31,1,10516,2017
33,1,10518,2017
37,1,10519,2017
38,1,10520,2017
48,1,10520,2017
28,1,10520,2017
30,1,10520,2017
41,1,10521,2017
31,1,10522,2017
31,1,10522,2017
36,1,10522,2017
24,1,10523,2017
30,0,10525,2017
36,1,10528,2017
45,1,10528,2017
37,1,10529,2017
35,1,10529,2017
31,1,10530,2017
37,1,10531,2017
35,1,10533,2017
25,0,10534,2017
30,1,10535,2017
31,1,10535,2017
45,0,10536,2017
35,1,10537,2017
39,1,10539,2017
24,0,10539,2017
55,1,10542,2017
43,1,10544,2017
32,1,10547,2017
27,1,10548,2017
48,1,10548,2017
41,1,10548,2017
37,1,10549,2017
47,1,10549,2017
31,1,10550,2017
24,1,10553,2017
47,1,10553,2017
30,1,10553,2017
42,1,10555,2017
27,1,10556,2017
43,1,10556,2017
36,1,10558,2017
51,1,10558,2017
25,1,10560,2017
32,1,10561,2017
53,1,10561,2017
37,1,10562,2017
42,1,10564,2017
41,1,10566,2017
28,1,10566,2017
43,1,10567,2017
27,1,10567,2017
30,1,10568,2017
25,1,10568,2017
33,1,10571,2017
38,1,10573,2017
48,1,10573,2017
48,1,10576,2017
42,1,10577,2017
25,1,10578,2017
38,1,10579,2017
45,1,10579,2017
36,1,10580,2017
40,1,10580,2017
35,1,10581,2017
39,1,10581,2017
30,1,10582,2017
33,1,10585,2017
36,1,10587,2017
32,1,10587,2017
41,1,10588,2017
40,1,10588,2017
28,1,10590,2017
35,1,10590,2017
48,1,10590,2017
40,1,10593,2017
37,1,10593,2017
45,1,10593,2017
32,1,10594,2017
52,1,10595,2017
43,1,10597,2017
33,1,10598,2017
39,1,10599,2017
35,1,10599,2017
37,1,10600,2017
26,1,10600,2017
27,1,10601,2017
30,1,10602,2017
50,1,10602,2017
56,1,10603,2017
40,1,10604,2017
36,1,10605,2017
